work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,all_kudos,all_bookmarks,body
37738300,Checkmate.,['Chinachan2 (orphan_account)'],General Audiences,"Gen, M/M, Multi",Minecraft (Video Game),ALL RELATIONSHIPS ARE PLATONIC!! - Relationships,"Sleepy Bois Inc. (Video Blogging RPF), Phil Watson (Video Blogging RPF), Technoblade (Video Blogging RPF), Wilbur Soot, TommyInnit (Video Blogging RPF), Cara | CaptainPuffy, Jschlatt (Video Blogging RPF), Niki | Nihachu, Foolish Gamer, Clay | Dream (Video Blogging RPF), Sapnap (Video Blogging RPF), GeorgeNotFound (Video Blogging RPF), Ranboo (Video Blogging RPF), Ponk | DropsByPonk (Video Blogging RPF), Toby Smith | Tubbo, Alexis | Quackity, Karl Jacobs, Sam | Awesamdude, TommyInnit's Chat (Video Blogging RPF)","Alternate Universe - Royalty, Royalty, Chess, Royal Phil Watson (Video Blogging RPF), royal technoblade, Royal Wilbur Soot, Royal TommyInnit (Video Blogging RPF), Royal Captain puffy, Royal Jschlatt, Royal Nihachu, Royal Foolish Gamer, Royal Dream, Knight Sapnap (Video Blogging RPF), Right hand man Georgenotfound, War, Child ranboo, Doctor Ponk | DropsByPonk (Video Blogging RPF), Crying, Self-Harm, Implied/Referenced Self-Harm, Death, Character Death, Diskduo Fluff, Right hand man Tubbo, Karlnapity For My Sanity, Slow To Update, Updates are slow asf, I swear updates take too long, Crimeboys Fluff, Fluff and Angst, Angst, Fluff, Other Additional Tags to Be Added, Hurt/Comfort, Phil Watson is Wilbur Soot and Technoblade and TommyInnit's Parent, Sleepy Bois Inc as Family, Sleepy Bois Inc-centric, Sleepy Bois Inc Fluff, Mumza dies in chapter one, DREAM IS A GOOD MAN SO DONT HATE ON HIM IN THIS, We gonna have some ghosts in the mix here, People looking down from the afterlife, Dead People, Sir Awesamdude",English,2022-03-15,Completed,2022-12-11,"13,071",8/8,19,10,1,310,"['Neo_ry', 'Icyy6923', 'Namealreadytaken163', 'Eclipse_the_skelebean', 'Wifey_Ghost']",[],
43517427,Undersea,['TheSpottedCreature'],General Audiences,Other,"The Hobbit - All Media Types, The Lord of the Rings - All Media Types","Bilbo Baggins & Thorin's Company, Bilbo Baggins & Reader","Reader, Bilbo Baggins, Bard the Bowman, Bard the Bowman's Children, Fili (Tolkien), Kili (Tolkien)","Naiad!Reader, friends - Freeform, Chess, Singing, Mermaid!Reader",English,2022-12-09,Completed,2022-12-09,"1,639",1/1,null,48,1,599,"['SinonSanChan', 'iowaladynerd', 'CharChar0', 'golden_cookie', 'RagdollwithBones', 'HauntingThisSite', 'Moonlight_Writer999', 'Atlas_Warlock', 'Winchesterxforever', 'galatea_slasher_lover', 'toribee', 'DragonBornPrincess', 'Mr_Bojangles', 'Pumpkinflower', 'ArtJiggy', 'Lumi_Light', 'Tea_Reeds', 'melony_hydrangeas', 'toldyanatsby', 'Crazy_wolf_2477', 'infernaldread', 'Kibeth90', 'Generally_Disinterested', 'BagelinDisguise', 'ShikaShakeMaru', 'NiylahBlossom']",[],
43350405,Game of Chess,['badassbutterfly1987'],General Audiences,Gen,The Dresden Files - Jim Butcher,"Nicodemus Archleone & Lord Raith, Lord Raith & Thomas Raith","Lord Raith, Nicodemus Archleone, Deirdre (Dresden Files - Butcher), Thomas Raith","Chess, Bets & Wagers, Ambiguous Relationships, Pre-Canon, Politics, Parent-Child Relationship, Ancient History, Old Friends",English,2022-12-04,Completed,2022-12-04,724,1/1,2,6,1,42,"['endless_thoughts_and_dreams', 'WildJonquil', 'firebirdsalvatore', 'TartarusBlood', 'Nara_stories']",[],
43391605,Checkmate,['ChaiTeaKusuri'],General Audiences,M/M,"Fire Emblem: Fuukasetsugetsu | Fire Emblem: Three Houses, Fire Emblem Musou: Fuukasetsugetsu | Fire Emblem Warriors: Three Hopes",Dimitri Alexandre Blaiddyd/Claude von Riegan,"Dimitri Alexandre Blaiddyd, Claude von Riegan, Sylvain Jose Gautier, Raphael Kirsten","Chess, Soulmates, Alternate Universe - Soulmates, Telepathy, Claude von Riegan is a Little Shit, Fluff and Humor, Dimiclaude Week (Fire Emblem)",English,2022-12-03,Completed,2022-12-03,"3,254",1/1,4,42,7,303,"['Julijuly', 'quinnderkan', 'Megumi_no_te', 'SweetFishsticks', 'chaosrubies', 'OwlPower669', 'DrowningInShips', 'Hero_of_Stars', 'Ihatemahlife', 'hulk_sm0sh', 'LadyAmaterasu', 'Princess_money', 'Lolita_fan', 'ThePumpkinWarrior', 'VaizTohirez', 'Maelaseithr', 'LizSwordmaid', 'Salt00', 'Hero', 'cynical_mystic', 'CaesarTheFox', 'Gantala216', 'Koroartfics', 'Silmarwen']",[],
43361397,Shakhmaty,['MrsDtm'],General Audiences,Gen,James Bond (Craig Movies),,"Q (James Bond), Eve Moneypenny, Bill Tanner, M | Gareth Mallory","Character Study, Chess, Fandom Kombat 2013",Russkii,2022-12-01,Completed,2022-12-01,660,1/1,null,2,null,6,['Kaellig'],[],
43359156,the boy behind the counter,['iwannaliveinacottage'],General Audiences,M/M,"Persona 5, Persona Series","Akechi Goro/Kurusu Akira, Akechi Goro/Persona 5 Protagonist, Akechi Goro/Amamiya Ren","Akechi Goro, Kurusu Akira, Persona 5 Protagonist, Amamiya Ren (Persona Series)","Romance, Slow Burn, Coffee Shops, Alternate Universe - Canon Divergence, Alternate Universe - Actual Phantom Thieves (Persona 5), Detective Akechi Goro, Alternate Universe - No Powers, Chess, Akechi Goro Needs a Hug, Akechi Goro is Bad at Feelings, Persona 5 Protagonist is a Little Shit, Flirting through sarcasm, How is that not a tag",English,2022-12-01,Completed,2022-12-01,"1,690",1/1,5,120,2,965,"['Fantasy_Eldritch', 'CheTeNado', 'Luna3003', 'Wassabi', 'sunflowershinee', 'Tree5890', 'masqueradeangel', 'pansito', 'Sasaki223', 'Rroto_staP', 'tiredfrogzzz', 'Dracomorphia', 'Nefnorf', 'Dengon6235', 'Alternia', 'SOCIO', 'vanilla_garbage', 'jjingjjing', 'account_number', 'Losty00', 's_un_fl_owe_r', 'gutsp1t', 'lurking_skeleton', 'dumbacery', 'Rainilith', 'Lazyprincess143', 'Gimbily', 'OneWingInTheFire', 'robinspectre', 'WindySilver', 'Ezra_the_rat', 'Heir_Of_Heart', 'ChaBoiLetje', 'HoshiTheStar7', 'Rotting_crow', 'Zer0B1nary', 'Flora_angelica', 'SertaMortis', 'Aikosai', 'Naruse_Kurosawa', 'CatAlex', 'Chiinamii', 'aeorisforlovers', 'ukiyaie', 'DeadLeaves202', 'silversoul_snow', 'colourmeblack', 'Yukiya13', 'LuiGarMir', 'Magi_Zumurrd']",[],
43291788,New Strategy,['Starlight_Wayfinder'],General Audiences,Gen,Kingdom Hearts (Video Games),"Sora & Xehanort (Kingdom Hearts), Sora & Strelitzia & Xehanort (Kingdom Hearts)","Sora (Kingdom Hearts), Strelitzia (Kingdom Hearts), Xehanort (Kingdom Hearts)","Quadratum (Kingdom Hearts), Kingdom Hearts IV Speculation, Chess, Roommates, Fluff, Dark Road references",English,2022-11-27,Completed,2022-11-27,659,1/1,8,64,6,473,"['tsukarete', 'AbsenceLuminous', 'SirCookieton', 'Creativecutieness', 'TheRealGoober', 'Thunderblade2324', 'Wodniars_Void', 'MagnifyAYawn', 'LordoftheSharks', 'MaluGirassois', 'captainofmyfleet', 'Darkspider', '52CatsInATrenchcoat', 'CharmanderQueen1', 'vo_kker', 'LavenderSora', 'SernaJ', 'PhantomGirlKnight', 'AugustMoon259', 'SnowyOwLs', 'Reyn_XIII', 'MableSmith', 'Yasumire_AirtDark_12', 'Lizardcake', 'Somebodywholikestoread', 'GreekRoman', 'Nerinashope', 'Lacila', 'princessstarwatcher', 'PoLaD', 'booping_the_snoot', 'yeetus_jeetus', 'Kingdom_Nerds', 'The_Traveller', 'badwolfmana357', 'Mood_coded', 'HybridKylin', 'EarthBorn93', 'seasalt_sacrifice', 'camakitsune', 'CoriShadowfang']",[],
43186218,2022 Haiku Writing Month Poems,['PrinceOfFire'],General Audiences,Gen,"No Fandom, Original Work, Poetry - Fandom",,No Characters,"Poetry, poem, Poetic, Haiku, Writing, deviantART Challenge, Originally Posted Elsewhere, Originally Posted on deviantART, writing challenge, Winter, Nature, Compilation, Clothing, Formalwear, Music, poetry compilation, Dentists, Dentistry, Pain, War, Snow, Ice, Sadism, Silk - Freeform, Suits, Blankets, Beverages, Birds, Roses, Chess, Challenges",English,2022-11-21,Completed,2022-11-21,276,1/1,null,2,null,23,[],[],
43170096,checkmate,['vicki willick (caphernelia)'],General Audiences,"F/M, M/M",Now You See Me (Movies),"J. Daniel Atlas/Dylan Rhodes, Lula May/Jack Wilder, J. Daniel Atlas & Dylan Rhodes, J. Daniel Atlas & Lula May","Merritt McKinney, Lula May, J. Daniel Atlas, Jack Wilder, Dylan Rhodes, Original Female Character(s), Original Male Character(s), Original Characters, Alma Dray","Alternate Universe - Normal High School, Chess, j daniel atlas is into chess, and so is dylan, and they're both tied in their schools chess team and stuff, upper classman merritt, so like merritt is a year older than everybody else, but hes tall and kinda looks like an adult, god i'm overdoing tags, WIP, I Will Go Down With This Ship, Other Additional Tags to Be Added, Enemies to Lovers, Inspired by a Conan Gray Song, Song: Heather (Conan Gray), Song: Checmate (Conan Gray), Title from a Conan Gray Song, Danny has ocd, but its undiagnosed, but merritt helps him, merritt has a social science elective, bc that's merritt, Enemies to Friends to Enemies to Lovers",English,2022-11-20,Updated,2022-11-20,54,1/2,2,7,null,156,['Giant91_14'],[],
43125378,Checks and Mates: A chess explanation from a teenage girl,['CallSignPigeon'],General Audiences,,Original Work,,,"Chess, Chess Metaphors, Chess Tournaments, Betaed, Slightly - Freeform",English,2022-11-17,Updated,2022-11-18,"2,527",6/?,null,2,null,27,['Tiago_go_go'],[],
43059783,Blessing in Disguise,['Lululeigh'],General Audiences,Gen,"Fire Emblem Heroes, Fire Emblem Series",Gunter/Summoner | Eclat | Kiran,"Summoner | Eclat | Kiran, Summoner Leigh, Gunter (Fire Emblem), My Unit | Kamui | Corrin, Takumi (Fire Emblem), Katarina (Fire Emblem)","Tea, Language, Minor Injuries, Hemophobia, Fainting, Face Reveal, Recovery, Chess, Self-Doubt, Leigh uses they/them pronouns, Canon-Typical Violence",English,2022-11-13,Completed,2022-11-13,"3,919",1/1,null,8,1,66,"['Curse_of_Darkness', 'Marsiii', 'MochiMisha', 'RockElen_Elly', 'ThePromiseUnderTheMoonlitSky']",[],
41432010,Outside Passed Pawn,[],General Audiences,Gen,Yuan Shen  | Genshin Impact (Video Game),,Kong | Aether (Genshin Impact),"Chess, Alternate Universe - Modern Setting, Light-Hearted",English,2022-09-02,Updated,2022-11-09,"7,828",5/?,null,2,null,97,['JustanormalpersonBv'],[],
42934548,Illegal Move,['downwithcisbus'],General Audiences,Gen,Dangan Ronpa: Trigger Happy Havoc,Naegi Makoto & Togami Byakuya,"Naegi Makoto, Togami Byakuya","Pre-Relationship, But only implied to be, Humor, Developing Friendship, Chess, Banter, Relationship Study, Alternate Universe - Non-Despair (Dangan Ronpa), 8k words for Byakuya to give Makoto basic human respect",English,2022-11-08,Completed,2022-11-08,"8,099",1/1,9,38,6,293,"['Kris_lazycat', 'NerdThatLikesRocks', 'Kosmical', 'actualjune', 'strobelight39', 'Valina_4', 'kopycat_101', 'NeoAsh', 'MasterPabster45', 'Always_Happy_to_Read', 'eidensgarden', 'Pancake_Mix_133', 'razzberri', 'alljustforamoment', 'Popgirl7400', 'HylianBokChoy', 'emcv11', 'tidal_cave', 'Znoop', 'ashkazora', 'A_Nanny_Mouse', 'phori', 'woolying', 'TheLizardFish']",[],
42551694,"first love, early autumn",['valleykey'],General Audiences,M/M,Wen Hao sutoreidotsugusu | Bungou Stray Dogs,Dazai Osamu/Fyodor Dostoyevsky,"Fyodor Dostoyevsky (BSD), Dazai Osamu, nikolai oda and ango are all here a little","Alternate Universe - Modern Setting, Alternate Universe - No Powers, Chess, Trans Fyodor, First Meetings, Getting Together, Crushes, Pining, rain against the window + butterflies in your stomach",English,2022-10-23,Completed,2022-11-06,"16,073",3/3,113,525,123,"4,708","['Anne_Cri', 'ilinx_kaukokaipuu', 'orichibald', 'LaperrBanget', 'sunkissedfruitcake', 'Maeno_aki', 'startlesparkle', 'Peacock_gal', 'liskarmic', 'sad_boy2', 'BatInAHat', '0GodComplex0', 'helioptrix', 'CassandreTheWitch', 'greenbubbletea', 'singularxty', 'Madness_Immortality_and_Magic', 'blueturtle459', 'TeaDragonDreams', 'FyodorWorldDomination', 'girlscoutbrownies', 'sparkly_dust', 'Vitoat', 'supremedetective1827', 'Flacc1d_T33th_420', 'MoonbeamOverDesert', 'spliqi', 'ScaramocheScaramoucheCanYouDoTheFandango', 'romanceisboring', 'trepyx', 'yael_sima', 'lasdjf', 'Minn139', 'gattospapaya', 'Whitelisted01', 'vinverene', 'Obsessed_with_this', 'Marius_PontMERCY_PLEASE', 'seraphimev', 'stickyatom', 'Achilles0_0', 'ky0ug3n', 'languordreamsofdeath', 'Snowy_Moon', 'Somebodyig', 'keebiki', 'mxlxwxfx', 'CrossBones', 'lulumixx', 'Heiko_kun']",[],
42903267,Victory Pose,['The Ancient Texts (Netbug009)'],General Audiences,Gen,Super Robot Monkey Team Hyperforce Go!,Gibson & Antauri (Super Robot Monkey Team),,Chess,English,2022-11-06,Completed,2022-11-06,349,1/1,2,5,1,35,"['Underrated_Shows_Writer', 'AlexKelug', 'CitricAcid6421', 'BloomingSkyes264']",[],
42887298,Catching Lightning,['mutxnts'],General Audiences,M/M,X-Men (Alternate Timeline Movies),Erik Lehnsherr/Charles Xavier,"Erik Lehnsherr, Charles Xavier","Thunderstorms, Storms, Fluff, Chess, Domestic Fluff, Mentioned Ororo Munroe, Mentioned Scott Summers, Ficlet, Tumblr Prompt, Tumblr Ask Box Fic, Canon Disabled Character, Charles Xavier in a Wheelchair, Erik Lehnsherr is Not a Happy Bunny, Erik Logic Is The Best Logic, Thunder and Lightning",English,2022-11-06,Completed,2022-11-06,405,1/1,null,36,3,483,"['itsmrvlxh50', 'houseofcherik', 'chickeenuggies', 'justawhitefox', 'Yonna23', 'AnnikaFrost5', 'InsomniacFreak', 'eternallyannaaa', 'Grey_0000000000', 'Wolvesraw', 'Slinky_Writes', 'Frankenstein0204', 'sonik658', 'IreneADonovan', 'Rockqbye', 'MissSmorfy', 'wutheringstars', 'sidechainkick', 'SosbanFach', 'YourYodaStilesIs', 'Iwillshipuman69', 'lovethecoat51']",[],
42274455,Light Yagami denies his feelings,['orphan_account'],General Audiences,M/M,Death Note (Anime & Manga),L/Yagami Light,"Yagami Light, L (Death Note), Yagami Sachiko, Yagami Sayu, Amane Misa","Fluff, Autistic L (Death Note), Sayu's also autistic, thats not important tho, Sachiko is a good mom, Light gets outed lol, dont worry its not that bad, Misa makes a cameo it's okay, Yagami Light is Kira, Eventual L/Yagami Light, L is a Little Shit (Death Note), Yagami Light Being an Asshole, someone has a crushhhh, Denial of Feelings, Yagami Sayu is a Little Shit, everyones a little shit, Internalized Homophobia, Other Additional Tags to Be Added, Tags May Change, Shopping Spree, holy shit tension, I Tried, Tags Are Hard, L is a type racer champion, Light loves typing, Chess, I like chess so they like chess too, it's canon now, the homophobia is external too lol, Soichiro sucks, KISSES AWWWW, Christmas",English,2022-10-10,Updated,2022-11-05,"28,724",15/?,11,84,10,"2,522","['Stardustly', 'Miri77', 'candykit52431', 'rosedaze', 'AmanuensisStalis', 'hcneyy_017', 'Weebchild666', 'Nightingale231', 'sexy_plant', 'Strange_and_Unusual_274', 'kaeyasboyfriendandlover', 'Paran0rmalButtT0uches', 'Aeri15', 'Lazyaddict31', 'Leaf_leif', 'aniki_icarus', 'Cupcakesaremylife', 'Chaos_Chat', 'Odd_Box', 'chaos_inc', 'Megaloptr', 'KIIRAH', 'chevellerose', 'sxmlxs', 'UnknownFanFromNowhere', 'yastata96', 'cattusnoir', 'imdevilman666', 'R_J_764', 'Lennis_As', 'Kaili66', 'blueandpinkhair', 'MasqueradeVampire', 'Koolaid144', 'ChewieNuggets', 'Eliza07', 'Tomatoose', 'Slhel301', 'Burning_Embers']",[],
42867939,"take my hand, play the game",['silent-oath (amarowan)'],General Audiences,M/M,Ensemble Stars! (Video Game),"Sakuma Ritsu/Suou Tsukasa, Sakuma Ritsu & Suou Tsukasa","Sakuma Ritsu, Suou Tsukasa, Sena Izumi (Ensemble Stars!)","can be read as romantic or platonic it's intentionally vague, Chess, the bongcloud opening, Crack Treated Seriously, Banter, idk man ritsu's a menace, ritsu's a menace tsukasa's flustered izumi's tired, what do u want from me. or them, !! Era (Ensemble Stars!)",English,2022-11-05,Completed,2022-11-05,"1,593",1/1,6,81,7,542,"['lovelydarlng', 'katified', '8ACHI', 'sioriri', 'Noble_Tkhir', 'Kitsune_Kenma', 'seraphimchord', 'Comical_Dream', 'ikebvkuro', 'Moonlight4720', 'd0mi', 'Yachafe', 'bloudyhoneymoon', 'DianaBright', 'Felithorr', 'Syluna', 'Fitsui', 'awdread', 'Konoha79', 'XxViolet_ArcanexX', 'Ramudaddy', 'briarglades', 'meangirlsinmyhead', 'Yuanith', 'kukuma', '50_shades_of_pain', 'calebwidogast', 'windypuddle', 'complicationn', 'Sukishi', 'MappaAppa', 'kazukemi', 'lifeisnotwonderhoi', '243', 'acanthe', 'earlgays', '21_Jellyfish', 'Slavoid', 'vniqfe', 'cielo72', 'REAder_04', 'Khionic', 'Akulelah', 'Roxystar73', 'Soniasstarlightpen', 'NumberOneOnionHater', 'rnis']",[],
42861456,Another Game,['Forged_Lace'],General Audiences,Gen,Justice Society of America (Comics),,"Alan Scott (DCU), Kent Nelson",Chess,English,2022-11-04,Completed,2022-11-04,477,1/1,2,5,null,60,"['writing_2_sirvive', 'AbsurdAngel', 'BannedBookReader']",[],
42852984,Thoma's Bizarre Adventures,['mintishere'],General Audiences,"F/M, M/M, Multi",Yuan Shen  | Genshin Impact (Video Game),"Kamisato Ayato/Thoma, Kamisato Ayaka/Thoma","Thoma (Genshin Impact), Kamisato Ayato, Kamisato Ayaka","Chess, walks, idk how to tag lmao, Everyone Loves Thoma (Genshin Impact)",English,2022-11-04,Completed,2022-11-04,810,1/1,3,64,5,735,"['InsaneVis', 'Blue_Ketchup', 'entrxpy', 'fortner', 'Naj29th', 'Ayo_333', 'tsukarui_enthusiast', 'Astral_Astria', 'OrigamiFish', 'Lovingducks', 'Small_Town_Insomniac', 'raychel_Suun', 'Stardance', 'Sharmy_15', 'makimayhem', 'I_am_wasting_life', 'Luxcas___7', 'Yashiko', 'koirico', 'Vienessa', 'Ame_Saho', 'CatBoyIcarus', 'valchuu', 'Unex', 'blob_daleri', 'malevolenthoughts', 'sonderune', 'ThatSassyLostChild', 'daeris', 'WritingSkeleton', 'TrustonWindlex', 'jagaimoAR']",[],
42838896,A Game of Chess,['WillowRambles'],General Audiences,Gen,"Rockman | Mega Man - All Media Types, Rockman Megamix | Mega Man Megamix, Rockman | Mega Man Classic",Blues | Proto Man & King,"King (Rockman Classic), Blues | Proto Man (Rockman Classic)","implied ShadowBlues, Chess Metaphors, god knows i'm not actually writing out chess moves bc i don't know them LOL, One-Sided Attraction, implied one-sided King/Blues, Unrequited Love",English,2022-11-03,Completed,2022-11-03,974,1/1,6,13,4,174,"['VioletVulpini', '2133948', 'RockmanGurlX', 'Ugly_Cat_thats_gross', 'quills_and_charcoal', 'WonderfulMagician', 'whitmoon', 'Keiden', 'burusu']",[],
42828048,Stalemate,['LovelyLonerLiterature'],General Audiences,Gen,Redactedverse - Redacted ASMR,"Freelancer & Vega (Redacted ASMR), Freelancer/Gavin (Redacted ASMR) (Implied)","Freelancer (Redacted ASMR), Vega (Redacted ASMR), Gavin (Redacted ASMR), Caelum (Redacted ASMR)","Psychological Torture, Mind Games, Self-Sacrifice, Humiliation, Ambiguous/Open Ending, Bad Things Happen Bingo, Self-Doubt, Blackmail, Chess, Angst and Drama, Hurt No Comfort, Fear, Acceptance, Mind Manipulation, Emotional Manipulation",English,2022-11-03,Completed,2022-11-03,"1,407",1/1,2,42,1,496,"['Lindoriel', 'Elleina1907', 'TheArdentMelody', '5asquatch', 'crow_fall', 'sunflowersleeves', 'lumilumi', 'denka_kaminari', 'jellyjayla', 'sinnaminttoast', 'Bitchliquorice', 'thesunandmoons_blog', 'mutablePsyche', 'rcurt10', 'OmnipotentRock', 'User__null', 'RedPandaLady', 'The_Shattered_God', 'Molten_Bird', 'CutePearly', 'moon_starlight', 'castle_soda', 'sherbetbear', 'PeriodDramaHo', 'dragondaughter321', 'DarlingLight', 'da_mes', 'ksaiira', 'xvii_pearblossom', 'TheodoreBasmanov']",[],
42804501,weren't we all young and naive once?,['lovemedxrling'],General Audiences,M/M,Professional Chess RPF,"Magnus Carlsen/Anish Giri, Daniil Dubov/Jorden van Foreest","Magnus Carlsen, Anish Giri, mentioned Sopiko Guramishvili, Jorden van Foreest, Daniil Dubov, Team Magnus Ensemble","Flower Language, Angst and Fluff, Pining, Lots of it, Minor Violence, Flowers, Drinking, Alcohol, Magnus is down bad, Gay, 5+1 Things, Chess",English,2022-11-02,Completed,2022-11-02,"2,106",1/1,6,32,3,410,"['ichangeuserseveryweek', 'zntinous', 'Library_Bug11', 'F_FT', 'SonorousJerk', 'joanofarcstan', 'Theparadoxlovingfandomgirl', 'noanraan', 'EuBooks', 'AlexSchumacher', 'Sagnfreidi', 'MelonsFrosty22', 'bitethedusk', 'RainyJade', 'sopranicc', 'Shizaya993', 'gypsumgreen', 'mirandabeach', 'mayafeyy']",[],
42793839,"elements in motion, then still",['SenaGune'],General Audiences,"Gen, M/M","Persona 5, Avatar: The Last Airbender",Akechi Goro/Kurusu Akira,"Akechi Goro, Kurusu Akira, Persona 5 Protagonist","Late Night Conversations, Chess, yes this is atla crossover. this appeared to me in a dream (REAL), no beta bc its 3am and i have an assignment, mamakechi mention",English,2022-11-01,Completed,2022-11-01,"1,610",1/1,5,85,10,465,"['Olezha_441', 'Hurrtan', 'Starshine_Rin', 'senblades', 'LImenH', 'Starrr1', 'deimostar', 'really_damn_tired', 'Tensh1_Kuin', 'x_Blitz_x', 'Latibule_Oceans', 'violeta8', 'travellingclouds', 'Violetfires121', 'teenageparaphernalia', 'CherushiiJi', 'springywinter', 'MissiveJ', 'pixal_blue', 'serene_night', 'Dreamful_Ayaka', 'I_Like_Being_A_Ghost', 'kitty_bunns', 'euphoniusowl', 'LuiGarMir', 'tsuginoharu', 'Nanashi_0', 'aeorisforlovers', 'DreadPirateMumbles', 'Fatirosa', 'masamune11', 'DarkHorse201', 'Thousand_sins_and_one_good_deed', 'Timous', 'Wedge', 'Kant', 'LineBear', 'Aeruthere', 'okguy167', 'yeli_yelito', '00000000000002', 'WysteriaMeepZ', 'MystiePie', 'Mango_to_sleep', 'BeMoreBroadway', 'KadenMew', 'iwannaliveinacottage', 'Silent_Blaze', 'amonsi', 'VerityTales']",[],
